TransactionID,TransactionDate,Amount,Currency,Description,Category,CustomerID,CustomerName,CustomerEmail,CustomerPhone,Merchant,MerchantLocation
,2023-11-08,-489.91,JPY,Yard lose national score plan or.,Entertainment,57b9d345-796f-4b8b-9083-9fdcdd995edf,Marcus Ward,invalid_email,001-865-431-7820x18235,Sandoval-Diaz,"7863 Hernandez Estate
New Marilynchester, IN 01261"
e4bd6d8a-6e81-48ad-9527-b67784195b64,2022-08-19,-1259.71,DOL,Education off increase change activity her.,Unknown,,Joseph Brown,jason39@example.org,267-980-5091x5142,"Kelley, Henry and Johnson","090 French Meadows
Lake Jerome, LA 21440"
b17e8577-4de8-448a-808d-2ed292780dfb,31-02-2020,-977.09,GBP,Management between other.,Utilities,4ee846ea-7b92-428f-ae09-e2e05ee8f946,Brandon Schultz,martinalicia@example.com,818.967.5951x72219,Peterson Group,"72650 Kimberly Lodge Suite 642
Stacychester, VI 16550"
,2024-02-28,-421.72,AUD,Feeling behavior bar.,Shopping,,Kathleen Chapman,zacharyduran@example.net,218.300.9571,,"826 Meyer Wells Suite 236
Porterfort, VA 33721"
af0a6078-91fb-4938-884f-c7756a0ef9b9,31-02-2020,1649.63,USD,Stock among green with.,Health,,Alyssa Wong,evelynlewis@example.org,272-452-7900x172,Chambers-Jordan,"476 Anthony Union Apt. 078
North Jasminechester, MA 91519"
e70701c1-6763-46a0-9ae4-7efa132aed31,2023-12-01,-4487.39,JPY,Purpose class likely stuff.,Dining,cec2cf85-6a88-42a0-a809-57003bb578a5,David Miller,tamara73@example.com,+1-993-201-5433,"Johnson, Salazar and Murray","3780 Grant Stream Apt. 635
East Whitney, PR 38196"
21a1ef8a-6abf-4b3a-90d4-43f23d8da993,31-02-2020,one hundred,EUR,Early might to meet specific.,Entertainment,537059ab-331f-45d5-a39f-538980caf54f,Natalie Fischer,qrose@example.com,811.866.3242x80911,"Williams, Sanchez and Nguyen","3267 Cross Avenue
Andrewville, MH 56552"
a19369dc-a55d-4fe9-88eb-3f7af178346a,2022-10-06,2582.09,EUR,Light yard world accept.,Education,b825404d-b0d9-4626-8e19-f164ee90085c,Bryce Grant,invalid_email,566-714-5796x452,,"22487 Gross Stream Suite 883
South Danielle, KY 34466"
28ca478c-003d-4bba-b0cd-d524b8200059,2024-01-30,2863.28,JPY,Strategy return realize.,Travel,ad58ca2e-2d40-4cd2-820e-0a4cbf0d743f,Lisa Johnson,donna06@example.org,+1-933-456-7850,,"806 Hubbard Mews Apt. 886
Lake Brian, KY 13410"
4a71aa30-ecb2-48ae-b9b1-4fdde2e63642,2022-12-12,one hundred,JPY,Understand side sport under others.,Health,6ba6cc09-faec-4362-bdfb-d60ae3e630ba,John Doe,tiffany80@example.com,(481)603-2768,"Robertson, Stewart and Clark","1885 Foster Parkways Apt. 997
Donnabury, MH 63054"
fe31a61f-7bc3-432b-a4d7-e0f619545d78,2024-07-01,1142.65,EUR,Pattern own new.,Dining,,Penny King,amanda38@example.org,+1-302-705-9435x5812,"Young, Fox and Mcfarland","9103 Robert Views Suite 184
Dianachester, VA 74073"
8ebc406c-491a-4573-b3e4-de756f6eb9bd,2023-03-10,-429.57,EUR,Actually movement could personal word.,Groceries,46c9fc9c-6c19-4b9b-8159-5f54b2705943,Charles Mccarty,pjohnson@example.org,442-511-1281x662,Bowers Inc,"26933 Rich Squares Suite 212
Jennyview, VT 91200"
44598f1b-ad47-4746-a40f-b85d6708b2b7,2023-06-14,4035.13,USD,Letter air factor part.,Utilities,2b512722-1cb3-406a-a9a4-d8ee50337f34,Jose Pham,adamsricardo@example.com,808.652.5537x88607,"Ritter, Boyd and Mayer","4571 John Oval Apt. 662
Davidville, UT 64136"
1b502024-0dc0-4a21-8e6e-bdc372b7a547,2022-10-28,-4258.1,JPY,Wonder else oil.,Unknown,b95f1158-5371-4e60-8a74-0006151373b3,Lauren Whitehead,qjackson@example.net,(774)583-5947x46093,"Daniel, Medina and Brown","57768 Thomas Springs Suite 260
West Julieview, NH 73061"
,2023-08-19,1536.46,JPY,Health result spring quickly leg.,Travel,2f16ac68-f577-4e37-b92f-491d803582b8,Katrina Boone,brett92@example.com,001-543-349-4264,Weaver and Sons,"37661 Garcia Junction
Lake Erinchester, ID 63305"
,2023-04-05,4967.58,AUD,Ability fact television determine day.,Entertainment,0b0665c4-9689-4599-ace5-c27f83c003af,Sydney Garcia,kurtreyes@example.net,901-845-4528,"Smith, Collins and Gill","8844 William Ranch
Laurenhaven, IA 11973"
8352ad66-f978-4da2-abda-8d60d6fabf7d,31-02-2020,one hundred,JPY,Employee reflect me network per.,Entertainment,26dc5304-8a7d-4e7d-a983-11232bcf96b9,Caroline Webb,peter99@example.net,600.346.4189x66147,Grant-Petersen,"97515 Bennett Club Apt. 458
Wolfeburgh, PA 29022"
e534d640-015d-4b8e-a2dc-66a2ab7e358c,2023-06-09,-1913.04,EUR,Economy doctor go inside message soldier.,Health,c06840a9-469a-47a9-9505-4c10e584fc27,Robert Pearson,gregorynelson@example.net,271-396-1413,"Lynch, Watson and Li","4760 Tamara Cliff
New Samanthatown, NV 95220"
,31-02-2020,-4087.57,JPY,Message study very what order nothing.,Education,31c99f77-b888-44e4-b699-639bcabbd676,Louis Kelly,carlsonstephanie@example.net,001-523-906-4837,Taylor-Ball,Nowhere
dd4936a4-de90-4d8f-a11d-f738267523be,2023-05-05,-2330.98,EUR,Perhaps worry effort ability science.,Groceries,,Alicia Duncan,frankrios@example.org,5723132083,Anderson-Hayden,"04567 Mcdonald Street Apt. 966
Morenofort, VT 63839"
a9a27239-5c86-4954-8a8d-1b4fd14684df,31-02-2020,4563.68,EUR,Rock network face fact.,Travel,6f49811b-be29-4c9c-9fbd-46e7633b5814,Joseph Pope,kennedychristopher@example.com,+1-463-928-0467x85285,Durham Group,"181 Joseph Rest Suite 893
Bauerborough, PW 40597"
3287185b-162c-4bcf-9459-a0d24167fd6d,31-02-2020,one hundred,GBP,Guy reach source far news successful.,Utilities,1f5d3e13-2496-4482-a5a9-021651a23cb2,Melinda Taylor,kristinasmith@example.com,882-324-8976x421,"Maynard, White and King",Nowhere
70095778-c83c-4cbe-90f7-e32f413b6faa,2024-05-25,1611.64,USD,,Groceries,c1ea6f34-7177-465b-8a00-611ee4b82f22,Jeff Hernandez,zgraves@example.org,+1-320-866-9892x9504,Anderson PLC,"27370 Taylor Corner
South Brianview, ID 84936"
70023329-6252-4478-8a7a-7ced33210dac,2022-12-21,-1919.44,USD,Provide heavy participant.,Dining,d1274fe5-703e-4aed-b2a6-ef6025b177a8,Susan Smith,samantha64@example.com,581.610.8933x2803,Taylor-Gillespie,Nowhere
,2022-09-02,2523.56,AUD,Tell discussion collection certainly.,Shopping,e1f0ec04-1aa0-406f-9ec4-8a69945346bf,Joseph Roberts,kingleroy@example.org,(356)309-6807x92038,Moore-Robertson,"364 Adrian Village Apt. 734
Martinside, NC 18112"
3acb273f-a091-4a55-97db-0ec6fc9e24aa,2024-07-22,-3997.69,JPY,Enjoy research can describe.,Shopping,41f0e93f-a7e6-4b13-ae51-fd9e36f46215,Christopher Morrow,sophiawerner@example.org,674-892-0650x384,Gomez Ltd,"3931 Andrea Mills
Evansfurt, CO 11802"
87eda4f3-5481-4d1e-8f51-3bdefa438237,2024-02-22,674.28,JPY,All without could.,Shopping,c9f28841-00df-4ca5-b84b-501d9f1bf377,Christopher Marsh,fcantrell@example.org,603-544-2411,Gallegos Ltd,"515 Scott Turnpike
Jamesfort, CA 57899"
fd3e5604-478e-4535-82c5-d3ebe85ece80,2022-11-19,3045.53,EUR,Society kid space visit court election.,Utilities,399528e7-2d56-4cdc-a8cb-0d58b30f60b7,Carol Munoz,adamskelly@example.net,+1-948-761-4945,"Robinson, Johnson and Hill","27560 Herrera Path Apt. 559
East Tammyville, GA 64511"
04769d26-3b8c-4bc5-ad1a-8f283de39bc0,2024-06-10,-4301.82,EUR,Democrat not concern.,Groceries,470c3824-3d67-4ee2-8cad-64803bc03e30,Tracy Walter,ana88@example.org,894-260-3657x29288,"Henderson, Romero and Ali","625 Smith Street
Mcintoshland, SD 99339"
a0fb68c6-0fea-44d8-a58a-2db61fed3992,2023-10-25,2319.95,GBP,Able establish hold standard.,Entertainment,c607462f-85aa-49fc-a0fe-37eda733b59a,Rebecca Wu,invalid_email,001-830-933-5252,"Alexander, Frost and Flynn","64598 Brown Glens
Johnsonburgh, MS 31806"
a1fdc7ac-7cd8-4af0-b64b-fc5f7e281291,2023-02-11,1797.07,GBP,Character possible apply but.,Shopping,a5b58072-58b5-4c14-b573-4b3f91b7bf6b,Rebekah Edwards,heatherthompson@example.net,635-223-6984x230,"Callahan, Kramer and Holland","37926 Rachel Courts Suite 625
North Vanessa, NC 06721"
6a07829a-dfe2-4ffb-919b-12ec7670b333,2023-09-21,4291.29,USD,Trade bank site.,Health,231d5730-ef2a-43a6-97fa-6d1e69c5a5f8,Austin Hughes,goldenpatricia@example.net,879.553.7850x75978,"Smith, Orozco and Warren","7973 Mary Path
Garciafurt, TN 95465"
77f4ad10-377b-449d-a186-7ad8d5135e7c,31-02-2020,692.13,GBP,Year radio former region blue remain.,Utilities,0dd91835-607a-42ee-9d0e-b476ad999de4,Margaret Terrell,john12@example.com,001-493-841-4817,Nguyen PLC,"5569 Michele Mission
Douglasfurt, WY 17112"
875737f3-6eaa-45ee-a44f-7189d3dc8f34,2022-11-19,2704.79,JPY,Hit particularly my seat.,Unknown,4a69de1e-2777-4be9-a37e-fee337063454,John Doe,chapmandarren@example.org,(538)623-2440,Ho-Huffman,"6963 Romero Crossing
East Ronald, WV 87140"
9137d04d-8b23-495a-8ece-893192049851,2024-04-03,one hundred,AUD,Company soon yard glass interesting parent.,Groceries,ac983b83-1f21-4713-a25a-635966c03b13,Tina Johnson,chungkent@example.org,4179680133,Norris-Garcia,Nowhere
d35ac1a5-c616-4a41-90eb-804d3d353436,2023-12-02,-3040.63,USD,Direction power suffer each.,Shopping,,Alexandra Taylor MD,rebeccamckinney@example.org,(905)244-7003,"Clark, Knapp and Flores","350 Sarah Brook
Garciaberg, CO 21860"
39c334f9-378c-4f30-b014-aa3697960243,31-02-2020,-4529.08,GBP,Campaign fight authority particularly.,Shopping,dae33a66-0878-462d-818b-79ac3fe21d77,John Doe,raymondmiller@example.com,12345,,"2822 Heather Lodge Suite 749
New Kevinview, AR 70412"
3ca06ea5-b31e-455a-b918-71c36c20d186,31-02-2020,-4962.31,EUR,Successful age position father son.,Dining,56761880-5ba4-4c0d-8ac2-ce7e9f5ba841,Nancy Hodge,taylorabbott@example.com,858-482-3759,Long Inc,"898 Karen Ridges Apt. 789
East Megan, ID 62923"
451d65d2-b8e4-49b7-95ba-a124b71bfc62,2023-01-03,-714.6,EUR,Yourself point sense by war.,Travel,ca9d13a2-67e9-4fd4-83ee-39d1547164b0,Shaun Kelley,david20@example.net,(215)467-2321x478,Ramsey-Estrada,"8423 Jeffrey Overpass
Lake Brandy, FL 76733"
3ccf2330-2aaa-4807-bec2-85c5ead263a8,2023-08-27,-4782.76,USD,Different three price push.,Education,126e01ee-98fa-4a95-988c-f5e6fdf89a81,Daniel Odom,andersoncolin@example.net,3379774495,,"477 Richard Tunnel Suite 295
Griffinberg, KS 89825"
13cdecb0-7fa1-4a64-9dbf-effb1c224767,2023-09-06,-1238.26,DOL,,Education,2e1e7954-4a32-4fb8-b39e-23b68e964b27,John Doe,ryanpatricia@example.net,453-863-2832,Mejia-Saunders,"61329 Gonzalez Land Suite 748
Lake Jerry, NC 19400"
,31-02-2020,-3972.22,GBP,Firm sit happy bar threat city.,Utilities,ef9c55ec-2cbc-4678-9396-3700554fc1dd,Bradley Walters,jonathan97@example.com,848.498.1282x554,Carey Group,"21643 Walker Burg Apt. 840
Dylanberg, LA 30868"
,2024-03-16,-352.15,USD,Table color especially marriage school show.,Dining,b553babe-d023-42e0-87f0-99dbf1ba5ecc,Stephanie Williams,michaelhopkins@example.net,778.636.8908x6705,Parker Group,"Unit 7271 Box 4749
DPO AE 58887"
,2024-02-07,one hundred,EUR,Region might although.,Education,10c14436-bbad-41cc-b219-2ced090a1187,Todd Randolph,glee@example.com,(883)518-9708x7221,"Alvarez, Schneider and Gross","4171 Burke Parks
South Jamesland, VI 26058"
ddac03e5-f306-49af-b6d2-bba5d4b5ce55,2022-08-11,3679.6,JPY,Grow tough mean whose rock.,Utilities,,Kirsten Ibarra,zharmon@example.net,5872789081,Miller Group,"957 Knight Junctions
Serranoville, MT 83789"
807dbdeb-eee7-4382-9947-9d2110f039ed,2022-08-08,-844.2,USD,Season kitchen whole such bed.,Dining,1dd2a95a-ddcc-4734-8082-5363a9c078a6,John Doe,xwells@example.com,+1-771-208-9958x6761,Williams-Ferguson,"61524 Summers Flat
Port Marcus, WI 24034"
,2022-09-30,-717.14,EUR,Staff thought heart there physical.,Shopping,,Steven Ortega,pterry@example.net,403.432.5335x17387,,"8141 Martin Lights Suite 106
North Thomashaven, VA 92072"
5fa65ef3-5288-4056-a351-d71586128514,2022-07-29,one hundred,JPY,Try nice act have allow other.,Dining,41dc664a-586d-4ff0-a3a3-3eba3592b565,Michael Stephens,heather53@example.org,813.624.0824x72329,Moore Group,Nowhere
e69d44fd-9993-47dd-a169-74048825cc10,2023-10-13,-106.05,DOL,During beat ability hit produce.,Education,1c0ca0e7-70bd-4754-a8af-af770de4e4b2,Gabrielle Jones,jamessanchez@example.net,(461)748-2428x365,"Roberts, Fitzgerald and Luna","093 Catherine Village
New Brian, RI 97489"
cd37a2b9-9044-4542-af49-a63c3d5436b8,2022-09-03,2489.84,EUR,,Education,b8414649-7515-42bb-b8c6-4c977176913d,Alejandra Bell,nschmitt@example.org,7144232328,"Clark, Dawson and Hayes","06829 Ashley Skyway Apt. 305
Orrfurt, NV 77254"
b794d8aa-1095-4a4d-8c07-98e99c2f0585,2023-07-29,3157.39,AUD,Structure light now exactly religious item.,Entertainment,38e64c6a-5ce1-443d-a653-4fbe2dbd58cc,Anna Brown,hthompson@example.net,001-712-967-6738x014,Solomon-Sanchez,"523 King Canyon Apt. 905
Brettborough, SD 22756"
611b673d-9d2e-4c89-aa5c-a977cf4267b9,2024-05-13,-2998.42,USD,Represent little church.,Health,,Robert Burnett Jr.,jennifer41@example.org,12345,Patterson-Robbins,"1080 Kyle Branch Apt. 023
North Ronaldmouth, ME 24650"
c0bc33a0-4bee-4e1c-a758-00eca926ca65,2022-11-04,-1438.6,AUD,Bad power wife general investment.,Unknown,,John Doe,redwards@example.net,502.601.0017x55293,Moreno LLC,"521 Jeanne Road Apt. 809
South Amber, IA 47252"
96339648-ae29-4426-8b09-263b6f0589a1,2023-06-17,one hundred,AUD,Time people green.,Utilities,a587ef2b-164f-4499-a532-36634c34b87a,Joseph Friedman,berrymiguel@example.com,448-900-3771,"Wolfe, Ramirez and Woods","621 Morris Landing Apt. 003
Lake Brittany, IN 78923"
94a5c55c-75b3-40e2-8e8f-0e46f002bd6e,2023-12-06,3658.83,JPY,Section occur eat should.,Utilities,a31a3fae-c1d8-4140-8654-35869da9b372,Jonathan Vasquez,wilsontyler@example.org,(682)571-4296,Moore-Vazquez,"3533 Rachel Locks Suite 474
Garnershire, AS 19918"
93a6aca4-da56-4462-b150-30f131dee46a,2024-02-01,1436.72,USD,Magazine product firm.,Utilities,f45640f8-88c4-48ae-9fac-8acd210cae38,Elaine Cruz,phillipgregory@example.org,(805)502-1451x1992,Stanley Group,"88029 Morales Bypass Suite 243
Ricardostad, ID 99487"
d48a3d13-4e8f-4134-8ea8-da29d8d36bc5,2023-02-04,-1495.53,EUR,Direction minute agency pick represent.,Groceries,50ab2988-9dc1-43e7-a74a-0f0f04d1c96c,Dawn Moreno,daniel23@example.net,498.514.1370,Bowers PLC,"089 Richard Mews Suite 788
Rodrigueztown, AR 83224"
1c9f13c9-577e-4899-a7cd-a93da7fc534d,2023-10-01,one hundred,GBP,Painting fish race task somebody.,Shopping,855f4fc6-233e-4c0c-af6f-de790441240c,Amanda Alvarez,melissa31@example.org,243.668.8049x7680,Jones Ltd,"308 Thomas Throughway
South George, PW 55629"
,2022-09-21,1446.03,GBP,Moment experience heart such.,Entertainment,e655b35c-a444-4d3d-bedf-c1e98196890c,Kristen Pollard,dannyvaughan@example.org,451-569-9180x1629,"Rodriguez, Gordon and Hood","76970 Michael Bypass Suite 682
Barbaraport, NV 36065"
1d831cfc-6b59-42b1-a515-8f3c4ddd8d82,2022-08-18,631.32,AUD,,Education,b2ddbb78-38ab-4c04-89df-dfb5bacbff47,Cheryl Hernandez,youngpeter@example.org,913.491.0487x6408,Navarro-Patel,"98724 Maureen Walks Apt. 486
Davidmouth, OR 76073"
a7681a25-cee5-4a04-9255-d8c5a5b6cf77,2024-01-08,-4631.44,USD,Relationship play term staff despite ever.,Travel,4e89837a-f5cf-47f8-bff2-3b343a92e39f,Lori Scott,johnsbrian@example.net,(676)934-5560x00736,Higgins-Young,"1669 Schneider Mews
South Jason, MN 49324"
01b9d2db-a043-4269-86cd-52c0b2bd4349,2022-08-02,-1982.4,USD,Machine yes middle away.,Groceries,2182fb53-8486-4684-9933-284ef9a6fc9b,Kayla Howard,davenportphillip@example.org,001-201-523-8614x76148,,"9677 Kimberly Green
Lake Anthony, KY 03579"
7fe2bfb4-9ce2-482c-819d-a00411404acf,2024-06-26,-4432.39,AUD,Stop major standard.,Education,5d4f085e-1995-48a2-b769-5e2a50eb0d7b,Deborah Pierce,xochoa@example.net,930.396.5606,Miller Ltd,"713 Keller Village
Lake Lauren, MO 15095"
a85d2e4a-afe4-46b9-8c3a-51d157d3b9aa,2022-10-20,-4916.38,AUD,Center course collection.,Dining,,Valerie Cole,beckersherry@example.org,001-330-687-5407x5593,"Moreno, Boyd and Myers","18519 Cross Springs Suite 969
Keithstad, KS 21176"
0f7eec65-9a7a-442a-84af-8985aa06abff,2022-12-04,4516.44,GBP,Woman true business.,Shopping,0d867ae6-bc42-442d-a8f6-9cf43d0b8ebd,Natalie Cardenas,mcconnellmaurice@example.org,879-479-2613,Leon-Maynard,"885 Kenneth Plaza
Lawrencetown, NM 90928"
37113cba-8b81-40dc-98ce-1695a65ca380,31-02-2020,3760.87,USD,Water while child.,Dining,6edef42d-798e-4b64-aca9-5a688e197dd1,Thomas King,yfrederick@example.net,(495)586-6860x283,Hickman-Morris,"197 Sandra Courts Apt. 103
Lindaton, CO 48842"
3a88b339-2de4-48e6-9cb3-2abf9de1c0af,31-02-2020,422.65,AUD,Read single yes.,Travel,e27a7bcd-a79f-45d6-995c-646d211017f1,Haley Hopkins,reedshane@example.net,+1-426-237-9720x319,Robinson Ltd,"6502 Rivera Center Apt. 928
West Jamesburgh, MN 80338"
1de8224b-a29f-4ae2-8a9a-d27163216dcc,2024-06-06,-778.63,JPY,Right apply ready course.,Travel,3c21eceb-72c5-4ef0-ab14-c1b2d68bab78,Jennifer Davis,invalid_email,001-624-527-0388x710,"Rice, Combs and Harrell","164 Jane Drive
Meghanport, MN 02964"
9286bfd8-a3d2-4016-a5bd-1cee1fa21c88,2022-09-05,-1513.57,AUD,Hour keep economy.,Groceries,7462689a-bdcf-4d05-b380-4d8aa905c01d,Vincent Jones,ievans@example.com,(239)934-6578x4914,Grant-Martin,"51298 Alexander Points
New Cindyborough, AZ 57923"
e2d3568e-6bc3-4822-96bb-dbf1b305523f,2023-06-02,2904.93,EUR,Particularly economic against office answer memory.,Unknown,eace3761-b515-4c57-bb53-dbed9660aa35,Steve Gill,cooperkelly@example.org,284.977.9367x06298,,"087 Singleton Locks
Karabury, DC 49633"
f3a7ecb0-dd97-4bc0-b805-cd32a5bed24b,2023-06-13,one hundred,USD,,Health,74d5b433-5d19-4950-8f6a-8cd1c4f7b19d,Dr. Kimberly Schroeder,jacobortiz@example.net,+1-396-745-3584x2400,Dunn-Willis,"65440 Mills Groves
West Steven, KY 72547"
12ffb7d3-5e5c-45cc-9a48-dcebe0bced0e,2023-07-16,564.5,AUD,Local ahead soldier character politics four.,Entertainment,2451bec6-0afb-4c7e-bd7f-1b4f1624f9d7,Ashley Hunter,grossjessica@example.org,594.789.6935,Johnson LLC,"13355 Simpson Shores
Nicholasmouth, OH 39727"
df79a493-21f9-4297-8103-d913324a3bde,2024-05-10,-4787.6,EUR,Spring nearly write ten.,Health,efae7ee7-f940-4994-93f2-7c071fcf997f,Gloria Sparks,ptrevino@example.com,(936)530-7646x6638,"Payne, Rodriguez and Reese","3752 Miller Common
North Paulside, GA 93927"
e6fcc2f8-7073-49b4-be4a-c252b9ade95b,2023-03-22,-3966.68,EUR,Section cell decide consumer nor.,Shopping,85911b50-efae-4af7-b06e-22e61b7354f5,John Doe,jeremy11@example.com,(231)286-6226x9919,"Carter, Mcdowell and Smith","888 Torres Trafficway Suite 536
Kristinaburgh, MP 18049"
349cd643-342d-410c-8a7d-59554c85bc1b,2024-05-07,4939.56,EUR,Street but though.,Shopping,fc0b3b30-b80f-4199-a07d-ecfeff1b0d1b,Julie Odom,dhunter@example.com,+1-877-593-6055x8845,"Williams, Miller and Jordan","899 Charles Passage
Gonzalezmouth, MH 40229"
c0f649b9-856c-4872-a443-7e83a895a41e,2024-05-12,-1783.54,DOL,Individual bar everything tell let long.,Health,cf6b6a2f-2820-4737-870e-e773e46118ae,Christopher Jordan,rodgerslee@example.org,+1-357-373-6440,West PLC,"982 Wagner Mountain Apt. 461
New David, LA 89368"
405252bf-2e4e-4d6b-834a-4bef6c0e2d24,2024-06-17,2786.09,USD,,Utilities,4e1cdc2d-c8bd-4874-98a4-fbc1054e0fa8,Karina Webb,douglas21@example.com,+1-480-401-1904x779,Berry and Sons,"459 Parker Underpass
New Joseph, NM 80294"
adb08d50-2de7-4169-9e92-f8233a750bf4,2022-10-23,-2210.78,AUD,,Education,861229e4-644f-4f00-935b-38f3c76e9c51,Elizabeth Baker,diana45@example.net,001-536-257-0608x874,Ryan-Valentine,"4943 Clark Court
Chaveztown, VI 01565"
,2022-09-08,-4122.4,JPY,Often thing short.,Shopping,0ade86d9-ccb3-4fb3-9ced-8fdf2b4f83e7,Daniel Morgan,justinbarajas@example.org,12345,,"29336 Ward Road Suite 009
Jacobsberg, IA 98816"
3024ae6f-5962-402f-89ff-1adbd0eab840,2022-11-20,1821.28,DOL,Ground indeed glass green fine now.,Dining,dc1f650e-dc51-426d-94b2-3163abd0539e,Justin Foster,adrienne16@example.net,+1-852-294-9321,Diaz-Garza,"2049 Heidi Canyon Apt. 797
East Jonathanville, VT 31900"
eb8eecc1-89fd-40f1-8fd3-013c2e9d2a23,2022-09-21,-925.02,GBP,Sister best movement look the easy.,Travel,5a223db9-071a-40fa-96f7-80841a6a6465,Margaret Bell,michael26@example.org,2245829505,Jones PLC,Nowhere
1a6a90dd-91a7-4fcb-857b-ae4708cc44ed,2023-07-20,-657.74,EUR,Small keep arm weight play American.,Groceries,414a4361-a188-4bcc-b393-33ac9e028f60,Jennifer Thompson,williamserika@example.net,873-899-7655x2015,Garcia Ltd,"6690 Sexton Walks Suite 600
East Davidview, GU 40389"
5e0058ff-6abe-4e18-860b-f6aaabc9729d,2023-08-07,2444.67,JPY,Another western create six.,Health,55742358-748c-4737-b633-4a04cbd0213c,Bailey Garcia,cindycole@example.net,001-456-740-8663x404,Rodriguez-Potter,"709 Mora Divide Apt. 588
East Micheleborough, MP 31063"
665e1f42-7492-4c88-b3d0-604c0a03a26d,31-02-2020,-3425.01,JPY,Professional attorney serve if.,Groceries,380002eb-bd89-4875-8b95-50f2ad1d011b,Julie Gibson,kimberly42@example.com,001-659-287-3570x7048,Duran and Sons,"5310 Teresa Loop
South Danielchester, UT 40791"
bceca62e-4243-4ce0-b3d9-905501628860,2023-10-06,-2879.89,USD,Including others along movement.,Utilities,372a7d98-727f-41cd-aece-12cba4cd6297,Matthew Hughes,joseph23@example.net,742.280.5691x0484,"Rivera, Smith and Mays","56538 Sara Via Apt. 900
South Garrettville, WY 16889"
8ee7f8b1-73b5-4e13-b294-50bf258d92c2,2022-08-17,4271.3,AUD,Dream majority amount old walk.,Health,ded1171a-9454-46dd-beb8-5c4afd671a9c,John Doe,williamsjohn@example.com,001-969-668-4782,Davis-Lowe,"0807 David Field
Torresburgh, OR 99058"
b830df93-fb81-454e-af58-bab00db002b9,2023-09-22,-3328.85,USD,,Entertainment,1d193c25-9081-42b2-bd9b-867726c9334f,Paul Hall,invalid_email,001-296-273-1879x99705,Jones Ltd,"455 Brown Plains
Vanessachester, IN 10217"
00a10403-560e-447c-85ba-3472fcfa3d72,2023-05-02,one hundred,USD,Prove sign subject in modern.,Health,f8844da3-96cd-4958-b4e0-8d76ddb950be,Ryan Page,christophernorman@example.net,229-606-7314x7802,"Page, Fletcher and Daniels","257 Smith Cliff Suite 329
Martinbury, FM 31472"
384b6780-97ca-4597-ad3f-9800178fbcf3,2023-09-14,4758.63,EUR,Financial choice recently chance office toward.,Unknown,971b1a88-e574-4be9-9c9b-4bfde2e383af,Victor Benjamin,leerichard@example.net,3293212845,Schultz-Oneill,Nowhere
c3971111-be29-49c7-b4f8-fc0505bf0eb5,2022-08-27,one hundred,EUR,Would indicate plant share.,Education,9448abbb-a5c1-455f-b9cb-fec3eb8050ac,Laura Christensen,invalid_email,525.446.3641x17609,Hernandez and Sons,"1478 Kimberly Flats
Duranview, SD 87194"
247c4c06-f538-4566-895a-02d71030b9a2,2023-11-02,435.67,AUD,Determine care against.,Groceries,1e0890ed-d273-42e4-9400-55f9e0194f20,William Davis,qmurray@example.com,001-946-922-6901,"Johnson, Mack and Long","9956 Jessica Ports
Tammyburgh, MA 40519"
0a59123e-37ec-44d3-a383-18c1d682a0c3,2023-08-29,4682.5,USD,Probably team example.,Dining,e2ab80a6-ac7f-4ddf-8e59-4359aca38dd7,Jonathan Galvan,carrie57@example.net,7242076851,Herrera-Olsen,"15585 Catherine Trace
Zacharystad, MA 37849"
a8b7c957-d327-474c-95a4-c20caa3909d1,2023-06-07,one hundred,JPY,Physical whole according.,Health,d97db9da-9de8-4a81-842d-af7b35e37bc5,Joel Brown,randerson@example.net,12345,Owens-Brown,"050 Sherri Trace
West Brianshire, VT 81815"
9ffa4a5e-4ede-4de5-acd6-f529aff1988a,2024-04-13,2918.49,JPY,Claim throughout teacher.,Entertainment,022670f7-a8ac-44f4-9333-b2c8cc680edd,Scott Morton,lewisvictoria@example.org,839-720-2585,Stone Group,"0900 Kristin Brook Suite 218
Williamsbury, PA 97576"
,2022-10-07,1041.51,GBP,,Groceries,06e0f3d1-099d-47d0-9a83-e0d3bba543e4,Michael Riggs DVM,oadkins@example.com,969.541.9167x4146,"Hamilton, Joseph and Leach","135 Casey Terrace Apt. 701
West Jessica, FM 68185"
e1902c8c-3cde-4306-b1f3-f0463725a2aa,2023-04-23,one hundred,JPY,South rule final school at.,Health,2af9ac60-1dcd-4b00-9ce4-f1c85e07c5a9,Jesse Martinez,carrie51@example.org,647-637-2994x853,Robinson and Sons,"7928 Bowman Alley
North Joelshire, ND 87925"
5794f2b6-2101-4a20-a1b1-b0249e4a0ded,31-02-2020,-1608.93,AUD,Hour consumer media even.,Entertainment,95de0e33-912d-491e-8d30-356252e6e6e8,Eric Jones,jamiemorales@example.org,+1-773-612-3055,Gonzales PLC,"490 Larry Junctions Apt. 044
Philipville, MA 01672"
04d7e79d-5a52-420a-a89f-b57e6edd5a43,2024-07-09,-4065.71,GBP,Follow health expect blue.,Health,0b61c178-dde9-44a7-a604-297f9bb2466a,Anthony Castro,wattsvictoria@example.org,12345,,"085 Olson Point Apt. 901
East Kevintown, GA 33090"
06518450-a706-4472-98a2-274f666d9aad,2023-06-06,-4795.94,AUD,Major sort energy article finish.,Travel,617adde0-bd05-428e-859a-cd9672f14d41,Lawrence Elliott,jonesdanny@example.com,868.613.6896x638,Ramos-Gonzalez,Nowhere
